car_type,dev_id,time,cum_mileage,kWh_per_km,avg_temp,avg_speed
EV6,M2210704077,2021-11-26 23:44:44,1536.0,0.2812,6.56,13.65
EV6,M2210704077,2021-11-27 05:37:58,1550.0,0.2714,11.14,36.26
EV6,M2210704077,2021-11-29 02:29:51,1576.0,0.2842,9.64,31.67
EV6,M2210704077,2021-11-29 06:06:26,1591.0,0.2643,11.39,36.76
EV6,M2210704077,2021-11-29 21:46:17,1605.0,0.2571,10.0,28.46
EV6,M2210704077,2021-11-30 05:41:35,1620.0,0.2786,13.87,32.92
EV6,M2210704077,2021-11-30 23:34:44,1634.0,0.3071,5.55,38.15
EV6,M2210704077,2021-12-01 05:27:44,1649.0,0.2733,10.16,39.97
EV6,M2210704077,2021-12-02 00:08:02,1663.0,0.3,2.61,35.47
EV6,M2210704077,2021-12-02 05:52:56,1677.0,0.3,8.84,34.73
EV6,M2210704077,2021-12-02 21:04:02,1698.0,0.2905,5.7,21.98
EV6,M2210704077,2021-12-03 05:40:42,1713.0,0.24,12.0,37.76
EV6,M2210704077,2021-12-03 23:56:43,1729.0,0.2,23.65,28.26
EV6,M2210704077,2021-12-04 05:57:01,1743.0,0.2643,17.01,34.03
EV6,M2210704077,2021-12-04 14:31:55,1773.0,0.2433,8.79,26.04
EV6,M2210704077,2021-12-04 18:39:41,1798.0,0.244,9.08,36.7
EV6,M2210704077,2021-12-05 02:43:44,1811.0,0.2923,4.9,38.33
EV6,M2210704077,2021-12-05 05:47:56,1825.0,0.2923,7.53,35.7
EV6,M2210704077,2021-12-05 14:57:56,1858.0,0.2375,6.31,20.26
EV6,M2210704077,2021-12-05 17:01:53,1872.0,0.2571,8.13,14.15
EV6,M2210704077,2021-12-05 19:54:44,1887.0,0.2267,10.43,32.51
EV6,M2210704077,2021-12-06 02:06:03,1901.0,0.2429,5.85,33.83
EV6,M2210704077,2021-12-06 05:34:24,1915.0,0.2429,8.29,35.72
EV6,M2210704077,2021-12-07 02:27:23,1929.0,0.2286,6.36,33.58
EV6,M2210704077,2021-12-07 06:48:10,1944.0,0.2571,9.38,30.9
EV6,M2210704077,2021-12-07 23:09:56,1960.0,0.2067,20.56,35.27
EV6,M2210704077,2021-12-08 05:43:09,1974.0,0.2571,17.05,36.23
EV6,M2210704078,2021-11-18 15:05:36,895.0,0.2417,17.19,62.52
EV6,M2210704078,2021-11-18 17:04:02,923.0,0.2143,17.12,27.14
EV6,M2210704078,2021-11-19 06:34:39,1004.0,0.175,14.15,56.64
EV6,M2210704078,2021-11-21 16:53:03,1107.0,0.1862,14.72,48.91
EV6,M2210704078,2021-11-21 19:33:05,1172.0,0.2354,14.87,41.1
EV6,M2210704078,2021-11-22 07:56:27,1195.0,0.287,14.75,30.66
EV6,M2210704078,2021-11-22 09:34:54,1209.0,0.2286,11.54,46.62
EV6,M2210704078,2021-11-22 10:57:20,1223.0,0.2071,10.28,40.61
EV6,M2210704078,2021-11-22 13:36:28,1234.0,0.2818,9.18,15.27
EV6,M2210704078,2021-11-22 20:47:48,1258.0,0.2478,8.86,46.75
EV6,M2210704078,2021-11-24 09:35:01,1313.0,0.2509,10.12,26.05
EV6,M2210704078,2021-11-24 14:48:52,1339.0,0.2462,10.26,42.37
EV6,M2210704078,2021-11-24 21:23:23,1363.0,0.25,9.33,43.84
EV6,M2210704078,2021-11-25 08:28:44,1386.0,0.2611,10.81,33.04
EV6,M2210704078,2021-11-25 12:24:32,1397.0,0.2727,9.76,12.34
EV6,M2210704078,2021-11-25 15:54:20,1501.0,0.2394,12.57,60.95
EV6,M2210704078,2021-11-25 19:19:20,1603.0,0.2021,11.42,56.94
EV6,M2210704078,2021-11-26 07:15:32,1689.0,0.164,14.31,58.94
EV6,M2210704078,2021-11-28 16:39:57,1784.0,0.1833,8.48,50.91
EV6,M2210704078,2021-11-29 07:55:13,1809.0,0.244,11.04,32.36
EV6,M2210704078,2021-11-29 10:35:23,1823.0,0.2,9.38,46.24
EV6,M2210704078,2021-11-29 11:41:20,1837.0,0.2071,9.91,44.6
EV6,M2210704078,2021-11-29 19:59:37,1869.0,0.2115,12.12,36.97
EV6,M2210704078,2021-11-30 08:10:53,1896.0,0.2778,12.31,35.19
EV6,M2210704078,2021-11-30 11:38:13,1906.0,0.27,10.25,11.36
EV6,M2210704078,2021-11-30 13:06:16,1916.0,0.24,10.25,14.27
EV6,M2210704078,2021-11-30 21:07:35,1939.0,0.213,5.39,47.56
EV6,M2210704078,2021-12-01 08:55:55,1966.0,0.3,8.7,34.95
EV6,M2210704078,2021-12-01 21:18:52,1993.0,0.3292,3.26,47.29
EV6,M2210704078,2021-12-02 08:39:10,2020.0,0.263,14.06,30.64
EV6,M2210704078,2021-12-02 10:05:37,2036.0,0.1812,9.13,36.39
EV6,M2210704078,2021-12-02 16:54:57,2074.0,0.2269,7.77,29.49
EV6,M2210704078,2021-12-02 21:11:41,2097.0,0.1826,8.04,44.02
EV6,M2210704078,2021-12-03 08:44:23,2124.0,0.2074,8.89,28.13
EV6,M2210704078,2021-12-03 13:33:28,2221.0,0.2021,7.97,37.2
EV6,M2210704078,2021-12-03 16:15:53,2315.0,0.2362,8.79,49.23
EV6,M2210704078,2021-12-03 19:30:57,2339.0,0.2292,7.45,21.86
EV6,M2210704078,2021-12-04 08:40:46,2391.0,0.1529,12.41,62.43
EV6,M2210704078,2021-12-05 17:44:20,2439.0,0.1792,6.62,39.52
EV6,M2210704078,2021-12-06 08:01:21,2462.0,0.2182,8.87,28.78
EV6,M2210704078,2021-12-06 16:09:21,2510.0,0.2149,9.51,39.7
EV6,M2210704078,2021-12-06 20:50:07,2544.0,0.25,9.01,53.39
EV6,M2210704078,2021-12-07 08:47:34,2556.0,0.2583,11.23,27.85
EV6,M2210704078,2021-12-07 15:00:24,2578.0,0.2118,9.24,17.87
EV6,M2210704078,2021-12-07 18:53:10,2606.0,0.2286,10.16,22.24
EV6,M2210704078,2021-12-08 09:23:26,2634.0,0.2929,10.64,32.14
EV6,M2210704078,2021-12-08 21:12:48,2671.0,0.2478,8.47,46.75
EV6,M2210704081,2021-11-18 19:27:14,3416.0,0.1796,13.59,68.85
EV6,M2210704081,2021-11-19 08:41:39,3466.0,0.206,13.64,64.45
EV6,M2210704081,2021-11-19 12:15:53,3553.0,0.2057,23.39,52.14
EV6,M2210704081,2021-11-19 16:02:56,3626.0,0.1847,21.01,58.71
EV6,M2210704081,2021-11-19 19:19:18,3675.0,0.1755,22.06,50.23
EV6,M2210704081,2021-11-21 11:45:56,3702.0,0.2526,12.8,31.51
EV6,M2210704081,2021-11-21 16:25:23,3735.0,0.2031,14.68,23.35
EV6,M2210704081,2021-11-22 08:23:48,3785.0,0.224,9.02,62.43
EV6,M2210704081,2021-11-22 12:56:48,3821.0,0.2528,10.54,42.35
EV6,M2210704081,2021-11-22 16:05:35,3858.0,0.2189,7.73,57.89
EV6,M2210704081,2021-11-22 19:24:17,3907.0,0.2082,17.81,59.17
EV6,M2210704081,2021-11-23 08:27:09,3957.0,0.238,3.38,60.98
EV6,M2210704081,2021-11-23 19:41:13,4007.0,0.2,17.8,36.17
EV6,M2210704081,2021-11-24 08:56:13,4032.0,0.26,5.31,31.3
EV6,M2210704081,2021-11-24 10:55:33,4153.0,0.2747,7.62,62.89
EV6,M2210704081,2021-11-24 13:10:36,4198.0,0.2023,9.84,32.88
EV6,M2210704081,2021-11-24 15:53:15,4269.0,0.1657,23.07,31.98
EV6,M2210704081,2021-11-24 18:54:38,4367.0,0.1755,17.2,41.72
EV6,M2210704081,2021-11-25 08:41:50,4418.0,0.2021,11.19,72.88
EV6,M2210704081,2021-11-25 10:13:22,4459.0,0.3049,25.09,87.29
EV6,M2210704081,2021-11-26 08:26:31,4519.0,0.2353,6.95,64.4
EV6,M2210704081,2021-11-26 17:01:13,4537.0,0.2889,9.61,53.96
EV6,M2210704081,2021-11-26 19:23:00,4587.0,0.17,21.55,52.6
EV6,M2210704081,2021-11-28 08:15:53,4628.0,0.2537,5.88,48.97
EV6,M2210704081,2021-11-28 15:32:01,4663.0,0.2588,9.18,28.82
EV6,M2210704081,2021-11-28 17:34:46,4673.0,0.22,11.0,28.35
EV6,M2210704081,2021-11-28 20:27:30,4777.0,0.2038,13.54,44.73
EV6,M2210704081,2021-11-29 07:02:11,4789.0,0.2833,5.18,42.77
EV6,M2210704081,2021-11-29 14:20:04,4840.0,0.1771,9.38,41.84
EV6,M2210704081,2021-11-29 17:08:18,4920.0,0.1967,12.91,70.52
EV6,M2210704081,2021-11-29 18:27:04,4936.0,0.2312,13.36,45.35
EV6,M2210704081,2021-11-29 19:51:02,4947.0,0.2182,24.55,50.13
EV6,M2210704081,2021-11-29 22:52:55,4992.0,0.1867,19.08,61.81
EV6,M2210704081,2021-11-30 08:48:58,5043.0,0.2412,12.38,52.73
EV6,M2210704081,2021-11-30 13:40:52,5161.0,0.228,17.72,37.51
EV6,M2210704081,2021-11-30 15:47:04,5223.0,0.2694,13.32,42.64
EV6,M2210704081,2021-11-30 19:19:19,5272.0,0.2143,9.7,69.42
EV6,M2210704081,2021-12-01 08:25:56,5322.0,0.236,2.21,64.72
EV6,M2210704081,2021-12-01 11:01:16,5412.0,0.2191,18.93,72.13
EV6,M2210704081,2021-12-01 14:07:07,5514.0,0.2392,17.06,62.81
EV6,M2210704081,2021-12-01 18:51:20,5633.0,0.2216,7.93,56.56
EV6,M2210704081,2021-12-01 20:54:05,5682.0,0.2041,18.85,68.69
EV6,M2210704081,2021-12-02 10:48:10,5904.0,0.2311,5.94,57.39
EV6,M2210704081,2021-12-02 13:16:32,5970.0,0.2303,17.16,36.09
EV6,M2210704081,2021-12-02 16:03:18,6110.0,0.1986,21.19,69.27
EV6,M2210704081,2021-12-02 18:47:26,6259.0,0.1689,21.11,71.72
EV6,M2210704081,2021-12-02 20:23:14,6310.0,0.1569,23.18,50.11
EV6,M2210704081,2021-12-03 12:09:15,6348.0,0.2237,6.83,30.05
EV6,M2210704081,2021-12-04 16:14:47,6392.0,0.2062,11.91,29.68
EV6,M2210704081,2021-12-04 19:58:41,6409.0,0.2133,12.03,33.54
EV6,M2210704081,2021-12-04 21:30:32,6440.0,0.1968,11.17,35.99
EV6,M2210704081,2021-12-05 12:49:42,6465.0,0.256,5.93,46.13
EV6,M2210704081,2021-12-05 14:42:08,6484.0,0.2368,7.62,29.46
EV6,M2210704081,2021-12-06 08:33:32,6535.0,0.251,6.02,57.32
EV6,M2210704081,2021-12-06 12:31:13,6568.0,0.2515,8.39,49.05
EV6,M2210704081,2021-12-06 13:48:27,6587.0,0.2105,9.96,56.48
EV6,M2210704081,2021-12-06 14:47:16,6603.0,0.1625,25.97,55.92
EV6,M2210704081,2021-12-06 19:19:43,6652.0,0.1714,21.02,50.39
EV6,M2210704081,2021-12-07 08:40:17,6703.0,0.1863,9.53,59.57
EV6,M2210704081,2021-12-07 10:55:45,6795.0,0.1696,19.7,71.49
EV6,M2210704081,2021-12-07 12:17:26,6809.0,0.2143,16.49,18.57
EV6,M2210704081,2021-12-07 13:53:47,6821.0,0.2083,15.52,20.27
EV6,M2210704081,2021-12-07 16:32:14,6921.0,0.173,15.02,75.58
EV6,M2210704081,2021-12-07 19:04:49,6971.0,0.166,22.02,57.45
EV6,M2210704081,2021-12-08 11:12:41,7215.0,0.2156,9.08,61.74
EV6,M2210704081,2021-12-08 13:11:40,7251.0,0.1667,24.0,30.01
EV6,M2210704081,2021-12-08 14:57:59,7313.0,0.1758,20.52,56.48
EV6,M2210704081,2021-12-08 20:03:16,7566.0,0.1719,19.05,60.04
EV6,M2210704082,2021-11-19 08:21:52,4914.0,0.1976,12.74,24.83
EV6,M2210704082,2021-11-19 13:39:50,5054.0,0.1636,22.79,33.98
EV6,M2210704082,2021-11-19 15:20:06,5072.0,0.2,24.56,19.62
EV6,M2210704082,2021-11-20 14:07:55,5084.0,0.22,15.01,13.32
EV6,M2210704082,2021-11-21 08:09:25,5452.0,0.19,16.94,72.35
EV6,M2210704082,2021-11-21 20:46:15,5817.0,0.2019,21.8,45.18
EV6,M2210704082,2021-11-22 11:38:40,5905.0,0.1989,12.0,17.41
EV6,M2210704082,2021-11-22 13:21:21,5920.0,0.1533,25.22,34.18
EV6,M2210704082,2021-11-24 08:19:28,5968.0,0.2195,5.3,26.72
EV6,M2210704082,2021-11-24 12:09:15,6008.0,0.2229,6.26,21.12
EV6,M2210704082,2021-11-24 14:30:16,6051.0,0.2116,9.18,25.83
EV6,M2210704082,2021-11-24 16:14:46,6071.0,0.1526,24.78,29.74
EV6,M2210704082,2021-11-25 08:23:37,6112.0,0.2,10.52,26.39
EV6,M2210704082,2021-11-25 10:40:41,6136.0,0.2042,9.58,20.54
EV6,M2210704082,2021-11-25 12:39:55,6165.0,0.1862,11.32,20.3
EV6,M2210704082,2021-11-25 13:50:07,6220.0,0.1945,12.39,82.81
EV6,M2210704082,2021-11-25 15:26:43,6249.0,0.1821,24.15,31.82
EV6,M2210704082,2021-11-26 09:49:41,6307.0,0.2017,8.72,19.83
EV6,M2210704082,2021-11-26 14:04:52,6342.0,0.2769,9.52,14.64
EV6,M2210704082,2021-11-27 09:54:09,6375.0,0.2,8.16,12.93
EV6,M2210704082,2021-11-27 11:10:59,6386.0,0.2273,7.53,14.55
EV6,M2210704082,2021-11-29 10:29:13,6457.0,0.1943,10.71,18.69
EV6,M2210704082,2021-11-29 14:32:13,6508.0,0.1881,12.58,26.22
EV6,M2210704082,2021-11-29 15:44:49,6527.0,0.1789,25.57,49.53
EV6,M2210704082,2021-12-01 07:31:21,6543.0,0.2375,6.5,21.56
EV6,M2210704082,2021-12-01 10:15:12,6598.0,0.2364,4.82,16.35
EV6,M2210704082,2021-12-01 14:10:51,6660.0,0.1722,18.86,37.91
EV6,M2210704082,2021-12-02 08:31:23,6701.0,0.2293,3.81,25.2
EV6,M2210704082,2021-12-02 11:15:41,6723.0,0.27,3.5,27.59
EV6,M2210704082,2021-12-02 12:47:20,6744.0,0.23,5.06,20.53
EV6,M2210704082,2021-12-02 15:25:19,6818.0,0.1466,19.93,34.8
EV6,M2210704082,2021-12-03 09:44:57,6875.0,0.2263,6.82,19.45
EV6,M2210704082,2021-12-03 16:12:18,6938.0,0.2102,7.53,28.04
EV6,M2210704082,2021-12-03 17:38:53,6957.0,0.1842,22.54,26.09
EV6,M2210704082,2021-12-04 08:59:23,6967.0,0.18,12.35,28.78
EV6,M2210704082,2021-12-04 11:37:51,6977.0,0.25,9.52,26.09
EV6,M2210704082,2021-12-06 12:03:19,7089.0,0.217,5.91,20.67
EV6,M2210704082,2021-12-06 13:40:27,7148.0,0.2085,10.5,58.63
EV6,M2210704082,2021-12-06 16:41:36,7198.0,0.164,22.98,21.64
EV6,M2210704082,2021-12-08 09:50:45,7264.0,0.2061,7.16,21.26
EV6,M2210704082,2021-12-08 12:30:01,7293.0,0.231,9.13,20.12
EV6,M2210704082,2021-12-08 14:00:20,7350.0,0.1737,11.56,79.17
EV6,M2210704082,2021-12-08 15:21:15,7378.0,0.1536,26.69,44.58
EV6,M2210704083,2021-11-18 11:05:10,1429.0,0.1957,12.62,47.56
EV6,M2210704083,2021-11-18 14:30:56,1465.0,0.2083,15.04,13.5
EV6,M2210704083,2021-11-18 18:43:17,1486.0,0.2238,16.57,14.74
EV6,M2210704083,2021-11-18 22:00:19,1517.0,0.2323,16.34,28.55
EV6,M2210704083,2021-11-19 19:39:31,1601.0,0.2108,17.48,23.77
EV6,M2210704083,2021-11-19 21:05:50,1611.0,0.25,16.64,32.73
EV6,M2210704083,2021-11-20 01:35:02,1621.0,0.19,16.08,40.0
EV6,M2210704083,2021-11-20 11:33:48,1659.0,0.2143,13.67,34.5
EV6,M2210704083,2021-11-20 20:01:43,1697.0,0.26,14.7,25.88
EV6,M2210704083,2021-11-21 00:07:22,1707.0,0.23,14.82,33.64
EV6,M2210704083,2021-11-21 08:56:56,1718.0,0.3,12.9,16.51
EV6,M2210704083,2021-11-21 17:33:03,1728.0,0.19,12.62,27.67
EV6,M2210704083,2021-11-22 08:04:57,1757.0,0.2138,14.68,29.81
EV6,M2210704083,2021-11-22 15:28:32,1796.0,0.2562,9.15,17.09
EV6,M2210704083,2021-11-22 19:14:59,1832.0,0.2861,7.91,30.92
EV6,M2210704083,2021-11-23 08:48:52,1868.0,0.2444,12.57,27.36
EV6,M2210704083,2021-11-23 12:49:15,1931.0,0.2317,8.29,35.42
EV6,M2210704083,2021-11-23 15:32:27,1988.0,0.2281,8.79,51.66
EV6,M2210704083,2021-11-23 16:54:09,2015.0,0.2407,9.6,39.64
EV6,M2210704083,2021-11-23 19:49:52,2049.0,0.2941,8.63,19.86
EV6,M2210704083,2021-11-23 22:57:39,2106.0,0.2368,8.34,55.87
EV6,M2210704083,2021-11-24 18:29:49,2265.0,0.2107,10.59,20.4
EV6,M2210704083,2021-11-24 20:12:37,2301.0,0.2528,10.8,33.38
EV6,M2210704083,2021-11-25 08:38:18,2338.0,0.2027,14.08,26.78
EV6,M2210704083,2021-11-25 12:11:10,2403.0,0.2077,11.91,40.15
EV6,M2210704083,2021-11-25 15:11:06,2463.0,0.21,12.4,35.5
EV6,M2210704083,2021-11-25 19:27:57,2499.0,0.275,12.99,26.98
EV6,M2210704083,2021-11-26 08:42:01,2536.0,0.2389,13.05,28.46
EV6,M2210704083,2021-11-26 13:09:52,2617.0,0.2346,11.09,27.16
EV6,M2210704083,2021-11-26 15:42:51,2662.0,0.2622,11.26,32.71
EV6,M2210704083,2021-11-26 20:45:24,2694.0,0.2937,10.04,37.38
EV6,M2210704083,2021-11-26 23:32:28,2704.0,0.34,10.51,32.7
EV6,M2210704083,2021-11-27 19:14:20,2724.0,0.31,10.23,36.33
EV6,M2210704083,2021-11-27 23:46:59,2735.0,0.2,10.38,37.32
EV6,M2210704083,2021-11-28 09:25:23,2745.0,0.32,8.29,25.51
EV6,M2210704083,2021-11-29 08:29:50,2791.0,0.2528,6.04,26.59
EV6,M2210704083,2021-11-29 13:13:48,2857.0,0.2217,10.95,35.93
EV6,M2210704083,2021-11-29 15:00:51,2894.0,0.2108,12.5,29.35
EV6,M2210704083,2021-11-29 19:30:38,2933.0,0.2179,13.29,21.56
EV6,M2210704083,2021-11-30 08:43:34,2969.0,0.2417,14.27,21.02
EV6,M2210704083,2021-11-30 16:01:35,3113.0,0.2389,11.8,21.84
EV6,M2210704083,2021-11-30 19:54:11,3147.0,0.2882,9.39,19.05
EV6,M2210704083,2021-11-30 23:21:10,3157.0,0.22,10.09,35.26
EV6,M2210704083,2021-12-01 08:40:51,3193.0,0.2333,10.75,27.26
EV6,M2210704083,2021-12-01 11:31:51,3236.0,0.2395,6.71,35.33
EV6,M2210704083,2021-12-01 19:01:21,3319.0,0.2925,6.37,20.99
EV6,M2210704083,2021-12-02 08:39:20,3355.0,0.2694,9.86,26.28
EV6,M2210704083,2021-12-02 15:25:21,3392.0,0.3027,7.66,7.95
EV6,M2210704083,2021-12-02 19:28:49,3428.0,0.3,7.81,27.86
EV6,M2210704083,2021-12-03 08:37:51,3464.0,0.2306,11.49,29.49
EV6,M2210704083,2021-12-03 12:18:09,3534.0,0.2,9.18,33.55
EV6,M2210704083,2021-12-03 20:21:46,3642.0,0.2417,7.96,35.83
EV6,M2210704083,2021-12-04 01:02:04,3653.0,0.23,8.51,39.09
EV6,M2210704083,2021-12-04 19:43:33,3671.0,0.27,10.26,15.37
EV6,M2210704083,2021-12-05 09:38:24,3681.0,0.31,4.43,37.46
EV6,M2210704083,2021-12-05 18:24:03,3710.0,0.18,8.65,33.64
EV6,M2210704083,2021-12-06 07:33:25,3726.0,0.2188,10.42,60.19
EV6,M2210704083,2021-12-06 15:25:59,3792.0,0.2357,9.48,21.39
EV6,M2210704083,2021-12-06 17:04:02,3816.0,0.2208,11.98,26.01
EV6,M2210704083,2021-12-06 19:17:44,3852.0,0.2611,11.87,32.22
EV6,M2210704083,2021-12-07 08:33:20,3888.0,0.2472,11.99,29.1
EV6,M2210704083,2021-12-07 12:18:33,3906.0,0.2556,10.66,11.92
EV6,M2210704083,2021-12-07 14:46:49,3924.0,0.1944,12.73,33.56
EV6,M2210704083,2021-12-07 16:14:27,3955.0,0.1933,13.57,37.49
EV6,M2210704083,2021-12-07 23:28:14,3992.0,0.2568,10.88,56.42
EV6,M2210704083,2021-12-08 08:35:41,4028.0,0.2639,6.29,27.68
EV6,M2210704083,2021-12-08 13:21:29,4054.0,0.1769,8.18,44.15
EV6,M2210704083,2021-12-08 17:13:25,4102.0,0.2,11.35,21.61
EV6,M2210704083,2021-12-08 19:25:27,4139.0,0.2595,11.98,27.03
EV6,M2210704083,2021-12-08 21:12:43,4157.0,0.2667,11.06,17.59
EV6,M2210704084,2021-11-30 20:13:18,25.0,0.2588,5.98,22.4
EV6,M2210704084,2021-12-01 17:26:13,73.0,0.2051,138.81,44.4
EV6,M2210704084,2021-12-02 21:12:48,258.0,0.1827,9.09,58.18
EV6,M2210704084,2021-12-03 13:48:31,279.0,0.2692,7.18,12.47
EV6,M2210704084,2021-12-03 16:22:19,292.0,0.32,6.41,14.33
EV6,M2210704084,2021-12-04 17:48:17,335.0,0.2357,6.5,17.07
EV6,M2210704084,2021-12-05 22:14:33,530.0,0.2092,6.38,74.1
EV6,M2210704085,2021-11-18 17:34:36,3282.0,0.2167,16.62,27.27
EV6,M2210704085,2021-11-19 09:33:21,3308.0,0.2882,15.47,15.42
EV6,M2210704085,2021-11-19 14:37:00,3368.0,0.2483,18.02,23.89
EV6,M2210704085,2021-11-20 14:58:02,3405.0,0.2167,14.93,18.75
EV6,M2210704085,2021-11-20 16:26:30,3427.0,0.2364,15.96,27.59
EV6,M2210704085,2021-11-21 15:05:46,3547.0,0.2162,14.82,35.06
EV6,M2210704085,2021-11-22 13:12:26,3608.0,0.2311,7.68,32.65
EV6,M2210704085,2021-11-22 17:41:53,3648.0,0.2325,9.28,25.16
EV6,M2210704085,2021-11-23 09:47:03,3683.0,0.3111,7.27,21.44
EV6,M2210704085,2021-11-23 13:17:04,3743.0,0.2293,6.98,34.89
EV6,M2210704085,2021-11-23 18:59:08,3787.0,0.2591,8.28,18.8
EV6,M2210704085,2021-11-24 11:57:19,3929.0,0.243,9.11,40.96
EV6,M2210704085,2021-11-24 16:30:22,3994.0,0.2292,11.1,47.06
EV6,M2210704085,2021-11-24 18:50:11,4061.0,0.2403,12.33,41.35
EV6,M2210704085,2021-11-24 20:17:09,4072.0,0.28,11.86,14.02
EV6,M2210704085,2021-11-24 21:37:32,4127.0,0.2259,26.03,74.45
EV6,M2210704085,2021-11-25 09:30:49,4144.0,0.2941,12.27,20.61
EV6,M2210704085,2021-11-25 11:21:06,4166.0,0.2818,11.87,20.61
EV6,M2210704085,2021-11-25 13:04:06,4210.0,0.2409,12.49,38.51
EV6,M2210704085,2021-11-25 16:09:20,4273.0,0.219,13.68,25.29
EV6,M2210704085,2021-11-25 17:35:56,4292.0,0.2632,13.72,22.72
EV6,M2210704085,2021-11-25 19:00:21,4303.0,0.27,13.19,21.16
EV6,M2210704085,2021-11-26 09:20:13,4324.0,0.2882,8.57,21.62
EV6,M2210704085,2021-11-27 08:52:35,4424.0,0.2698,7.94,44.74
EV6,M2210704085,2021-11-27 12:37:13,4440.0,0.3313,9.29,13.77
EV6,M2210704085,2021-11-27 22:27:36,4465.0,0.2619,10.53,46.07
EV6,M2210704085,2021-11-28 00:24:58,4498.0,0.2879,10.44,35.13
EV6,M2210704085,2021-11-28 07:58:42,4543.0,0.2956,8.94,54.53
EV6,M2210704085,2021-11-28 20:20:51,4614.0,0.2254,13.51,31.83
EV6,M2210704085,2021-11-28 23:44:12,4669.0,0.2164,11.83,23.19
EV6,M2210704085,2021-11-29 04:06:17,4713.0,0.2864,9.79,44.1
EV6,M2210704085,2021-11-29 09:24:21,4731.0,0.2667,11.25,25.04
EV6,M2210704085,2021-11-29 19:23:29,4751.0,0.2765,13.97,19.35
EV6,M2210704085,2021-11-30 09:22:43,4769.0,0.25,11.89,18.88
EV6,M2210704085,2021-12-01 13:09:24,4822.0,0.2283,5.13,37.11
EV6,M2210704085,2021-12-01 19:17:09,4866.0,0.2614,4.46,17.68
EV6,M2210704085,2021-12-02 10:55:27,4923.0,0.2759,4.54,23.49
EV6,M2210704085,2021-12-02 15:43:43,5058.0,0.24,11.68,48.33
EV6,M2210704085,2021-12-02 17:49:53,5094.0,0.2667,14.14,24.28
EV6,M2210704085,2021-12-03 09:21:39,5123.0,0.3294,6.5,25.38
EV6,M2210704085,2021-12-03 18:00:56,5200.0,0.2573,7.99,28.89
EV6,M2210704085,2021-12-05 15:26:52,5238.0,0.2238,7.09,9.9
EV6,M2210704085,2021-12-05 17:57:59,5261.0,0.2957,9.24,13.44
EV6,M2210704085,2021-12-05 20:20:05,5307.0,0.2783,9.75,51.24
EV6,M2210704085,2021-12-06 09:46:55,5329.0,0.3111,6.5,15.94
EV6,M2210704085,2021-12-06 12:47:57,5380.0,0.2392,9.44,50.97
EV6,M2210704085,2021-12-06 18:56:33,5424.0,0.2455,12.65,18.62
EV6,M2210704085,2021-12-07 09:28:54,5442.0,0.2833,9.94,18.78
EV6,M2210704085,2021-12-07 14:34:01,5532.0,0.2182,11.87,34.12
EV6,M2210704085,2021-12-07 18:42:56,5578.0,0.2413,14.78,23.68
EV6,M2210704085,2021-12-08 11:39:04,5714.0,0.2304,10.69,43.79
EV6,M2210704085,2021-12-08 16:54:57,5726.0,0.275,14.09,15.99
EV6,M2210704085,2021-12-08 21:06:57,5837.0,0.2518,13.06,35.58
EV6,M2210704086,2021-11-18 15:54:44,2185.0,0.2467,18.27,13.3
EV6,M2210704086,2021-11-19 13:40:26,2264.0,0.2286,16.81,33.06
EV6,M2210704086,2021-11-19 19:35:12,2288.0,0.3375,17.7,9.02
EV6,M2210704086,2021-11-20 23:53:46,2498.0,0.3212,21.39,46.66
EV6,M2210704086,2021-11-21 02:15:25,2509.0,0.3,18.7,20.56
EV6,M2210704086,2021-11-21 10:33:09,2520.0,0.33,19.6,12.77
EV6,M2210704086,2021-11-21 13:05:43,2534.0,0.3714,17.59,11.82
EV6,M2210704086,2021-11-22 10:48:42,2555.0,0.3462,17.01,18.86
EV6,M2210704086,2021-11-23 14:01:41,2591.0,0.3438,10.78,15.86
EV6,M2210704086,2021-11-23 23:00:19,2614.0,0.3833,23.63,22.26
EV6,M2210704086,2021-11-24 14:30:12,2624.0,0.31,18.74,14.86
EV6,M2210704086,2021-11-26 10:46:48,2656.0,0.37,14.91,11.17
EV6,M2210704086,2021-11-26 21:13:32,2672.0,0.3909,9.45,19.99
EV6,M2210704086,2021-11-28 21:58:49,2722.0,0.35,11.39,19.72
EV6,M2210704086,2021-11-29 11:25:05,2742.0,0.3214,8.46,18.58
EV6,M2210704086,2021-11-29 13:12:10,2758.0,0.3,10.74,16.22
EV6,M2210704086,2021-12-03 22:54:47,2860.0,0.2921,8.69,22.25
EV6,M2210704086,2021-12-04 10:57:21,2871.0,0.3545,14.62,11.45
EV6,M2210704086,2021-12-07 01:29:16,2953.0,0.3455,10.59,25.38
EV6,M2210704086,2021-12-08 14:55:50,3016.0,0.281,16.46,13.41
EV6,M2210704086,2021-12-08 19:58:01,3026.0,0.33,12.32,18.45
EV6,M2210704086,2021-12-08 22:16:45,3036.0,0.25,11.62,21.54
EV6,M2210704087,2021-11-18 12:05:26,4220.0,0.25,16.21,22.61
EV6,M2210704087,2021-11-18 14:26:33,4248.0,0.1929,16.96,18.93
EV6,M2210704087,2021-11-18 16:39:24,4276.0,0.2036,16.96,35.22
EV6,M2210704087,2021-11-19 11:47:43,4335.0,0.2211,20.11,16.75
EV6,M2210704087,2021-11-19 13:34:19,4351.0,0.1812,18.75,12.77
